Contig_Name	Length
AgU005345_v1.1	1243
AgU005346_v1.1	1241
AgU005347_v1.1	1240
AgU005348_v1.1	1241
AgU005349_v1.1	1244
AgU005350_v1.1	1242
AgU005351_v1.1	1242
AgU005352_v1.1	1242
AgU005353_v1.1	1240
AgU005354_v1.1	1244
AgU005356_v1.1	1239
AgU005357_v1.1	1239
AgU005358_v1.1	1238
AgU005359_v1.1	1240
AgU005360_v1.1	1241
AgU005361_v1.1	1245
AgU005362_v1.1	1241
AgU005363_v1.1	1240
AgU005364_v1.1	1241
AgU005365_v1.1	1237
AgU005366_v1.1	1240
AgU005367_v1.1	1239
AgU005368_v1.1	1239
AgU005369_v1.1	1235
AgU005370_v1.1	1240
AgU005371_v1.1	1237
AgU005372_v1.1	1233
AgU005373_v1.1	1241
AgU005374_v1.1	1237
AgU005375_v1.1	1238
AgU005376_v1.1	1238
AgU005377_v1.1	1238
AgU005378_v1.1	1238
AgU005379_v1.1	1239
AgU005380_v1.1	1229
AgU005381_v1.1	1239
AgU005382_v1.1	1238
AgU005383_v1.1	1231
AgU005384_v1.1	1234
AgU005385_v1.1	1237
AgU005386_v1.1	1236
AgU005387_v1.1	1230
AgU005388_v1.1	1230
AgU005389_v1.1	1238
AgU005390_v1.1	1236
AgU005391_v1.1	1237
AgU005392_v1.1	1231
AgU005393_v1.1	1233
AgU005394_v1.1	1236
AgU005395_v1.1	1233
AgU005396_v1.1	1231
AgU005397_v1.1	1234
AgU005398_v1.1	1236
AgU005399_v1.1	1234
AgU005400_v1.1	1236
AgU005401_v1.1	1234
AgU005402_v1.1	1237
AgU005403_v1.1	1235
AgU005404_v1.1	1242
AgU005405_v1.1	1234
AgU005406_v1.1	1232
AgU005408_v1.1	1234
AgU005409_v1.1	1232
AgU005410_v1.1	1231
AgU005411_v1.1	1234
AgU005412_v1.1	1234
AgU005413_v1.1	1234
AgU005414_v1.1	1235
AgU005415_v1.1	1234
AgU005416_v1.1	1233
AgU005417_v1.1	1233
AgU005418_v1.1	1232
AgU005420_v1.1	1235
AgU005421_v1.1	1233
AgU005422_v1.1	1232
AgU005423_v1.1	1227
AgU005424_v1.1	1227
AgU005425_v1.1	1232
AgU005426_v1.1	1235
AgU005427_v1.1	1232
AgU005428_v1.1	1232
AgU005429_v1.1	1224
AgU005430_v1.1	1231
AgU005431_v1.1	1231
AgU005432_v1.1	1228
AgU005433_v1.1	1232
AgU005434_v1.1	1232
AgU005435_v1.1	1233
AgU005436_v1.1	1232
AgU005437_v1.1	1232
AgU005438_v1.1	1231
AgU005439_v1.1	1228
AgU005440_v1.1	1229
AgU005441_v1.1	1231
AgU005442_v1.1	1228
AgU005443_v1.1	1230
AgU005444_v1.1	1230
AgU005445_v1.1	1229
AgU005446_v1.1	1229
AgU005447_v1.1	1230
AgU005448_v1.1	1231
AgU005449_v1.1	1230
AgU005450_v1.1	1228
AgU005451_v1.1	1227
AgU005452_v1.1	1230
AgU005453_v1.1	1227
AgU005454_v1.1	1229
AgU005455_v1.1	1227
AgU005456_v1.1	1227
AgU005457_v1.1	1227
AgU005458_v1.1	1228
AgU005459_v1.1	1223
AgU005460_v1.1	1228
AgU005461_v1.1	1225
AgU005462_v1.1	1226
AgU005463_v1.1	1228
AgU005464_v1.1	1229
AgU005465_v1.1	1229
AgU005466_v1.1	1224
AgU005467_v1.1	1225
AgU005468_v1.1	1228
AgU005469_v1.1	1227
AgU005470_v1.1	1222
AgU005471_v1.1	1227
AgU005472_v1.1	1225
AgU005473_v1.1	1228
AgU005474_v1.1	1227
AgU005475_v1.1	1227
AgU005476_v1.1	1225
AgU005477_v1.1	1225
AgU005478_v1.1	1227
AgU005479_v1.1	1222
AgU005480_v1.1	1225
AgU005481_v1.1	1227
AgU005482_v1.1	1211
AgU005483_v1.1	1222
AgU005484_v1.1	1226
AgU005485_v1.1	1224
AgU005486_v1.1	1224
AgU005487_v1.1	1209
AgU005488_v1.1	1223
AgU005489_v1.1	1227
AgU005490_v1.1	1223
AgU005491_v1.1	1220
AgU005492_v1.1	1224
AgU005493_v1.1	1224
AgU005494_v1.1	1226
AgU005495_v1.1	1225
AgU005496_v1.1	1224
AgU005497_v1.1	1221
AgU005498_v1.1	1215
AgU005499_v1.1	1224
AgU005500_v1.1	1217
AgU005501_v1.1	1221
AgU005502_v1.1	1225
AgU005503_v1.1	1224
AgU005504_v1.1	1226
AgU005505_v1.1	1223
AgU005506_v1.1	1215
AgU005507_v1.1	1220
AgU005508_v1.1	1223
AgU005509_v1.1	1222
AgU005510_v1.1	1222
AgU005511_v1.1	1221
AgU005512_v1.1	1217
AgU005513_v1.1	1219
AgU005514_v1.1	1219
AgU005515_v1.1	1222
AgU005516_v1.1	1222
AgU005517_v1.1	1221
AgU005518_v1.1	1221
AgU005519_v1.1	1220
AgU005520_v1.1	1223
AgU005521_v1.1	1220
AgU005522_v1.1	1219
AgU005523_v1.1	1220
AgU005524_v1.1	1216
AgU005525_v1.1	1218
AgU005526_v1.1	1219
AgU005527_v1.1	1209
AgU005528_v1.1	1217
AgU005529_v1.1	1217
AgU005530_v1.1	1219
AgU005531_v1.1	1218
AgU005532_v1.1	1219
AgU005533_v1.1	1218
AgU005534_v1.1	1216
AgU005535_v1.1	1220
AgU005536_v1.1	1214
AgU005537_v1.1	1218
AgU005538_v1.1	1217
AgU005539_v1.1	1219
AgU005540_v1.1	1217
AgU005541_v1.1	1218
AgU005542_v1.1	1216
AgU005543_v1.1	1219
AgU005544_v1.1	1214
AgU005545_v1.1	1218
AgU005546_v1.1	1215
AgU005547_v1.1	1220
AgU005548_v1.1	1220
AgU005549_v1.1	1214
AgU005550_v1.1	1217
AgU005551_v1.1	1217
AgU005552_v1.1	1213
AgU005553_v1.1	1216
AgU005554_v1.1	1216
AgU005555_v1.1	1214
AgU005556_v1.1	1218
AgU005557_v1.1	1216
AgU005558_v1.1	1216
AgU005559_v1.1	1217
AgU005560_v1.1	1212
AgU005561_v1.1	1217
AgU005562_v1.1	1215
AgU005563_v1.1	1215
AgU005564_v1.1	1215
AgU005565_v1.1	1214
AgU005566_v1.1	1215
AgU005567_v1.1	1216
AgU005568_v1.1	1212
AgU005569_v1.1	1228
AgU005570_v1.1	1219
AgU005571_v1.1	1213
AgU005572_v1.1	1213
AgU005573_v1.1	1215
AgU005574_v1.1	1217
AgU005575_v1.1	1215
AgU005576_v1.1	1215
AgU005577_v1.1	1211
AgU005578_v1.1	1212
AgU005579_v1.1	1214
AgU005580_v1.1	1218
AgU005581_v1.1	1214
AgU005582_v1.1	1214
AgU005583_v1.1	1209
AgU005584_v1.1	1214
AgU005585_v1.1	1211
AgU005586_v1.1	1213
AgU005587_v1.1	1210
AgU005588_v1.1	1213
AgU005589_v1.1	1214
AgU005590_v1.1	1212
AgU005591_v1.1	1213
AgU005592_v1.1	1211
AgU005593_v1.1	1212
AgU005594_v1.1	1212
AgU005595_v1.1	1208
AgU005596_v1.1	1211
AgU005597_v1.1	1210
AgU005598_v1.1	1212
AgU005599_v1.1	1209
AgU005600_v1.1	1212
AgU005601_v1.1	1211
AgU005602_v1.1	1214
AgU005603_v1.1	1212
AgU005604_v1.1	1213
AgU005605_v1.1	1213
AgU005606_v1.1	1209
AgU005607_v1.1	1210
AgU005608_v1.1	1211
AgU005609_v1.1	1210
AgU005611_v1.1	1211
AgU005612_v1.1	1210
AgU005613_v1.1	1211
AgU005614_v1.1	1210
AgU005615_v1.1	1207
AgU005616_v1.1	1211
AgU005617_v1.1	1208
AgU005618_v1.1	1208
AgU005619_v1.1	1208
AgU005620_v1.1	1211
AgU005621_v1.1	1210
AgU005622_v1.1	1210
AgU005623_v1.1	1208
AgU005624_v1.1	1210
AgU005625_v1.1	1208
AgU005626_v1.1	1208
AgU005627_v1.1	1205
AgU005628_v1.1	1209
AgU005629_v1.1	1208
AgU005630_v1.1	1209
AgU005631_v1.1	1210
AgU005632_v1.1	1207
AgU005633_v1.1	1208
AgU005634_v1.1	1209
AgU005635_v1.1	1206
AgU005636_v1.1	1203
AgU005637_v1.1	1208
AgU005638_v1.1	1206
AgU005639_v1.1	1209
AgU005640_v1.1	1206
AgU005641_v1.1	1205
AgU005642_v1.1	1204
AgU005643_v1.1	1206
AgU005644_v1.1	1202
AgU005645_v1.1	1209
AgU005646_v1.1	1203
AgU005647_v1.1	1206
AgU005648_v1.1	1208
AgU005649_v1.1	1206
AgU005650_v1.1	1204
AgU005651_v1.1	1204
AgU005652_v1.1	1205
AgU005653_v1.1	1203
AgU005654_v1.1	1203
AgU005655_v1.1	1205
AgU005656_v1.1	1204
AgU005657_v1.1	1206
AgU005658_v1.1	1204
AgU005659_v1.1	1205
AgU005660_v1.1	1205
AgU005661_v1.1	1204
AgU005662_v1.1	1204
AgU005663_v1.1	1204
AgU005664_v1.1	1203
AgU005665_v1.1	1202
AgU005666_v1.1	1204
AgU005667_v1.1	1203
AgU005668_v1.1	1200
AgU005669_v1.1	1203
AgU005670_v1.1	1203
AgU005671_v1.1	1201
AgU005672_v1.1	1200
AgU005673_v1.1	1197
AgU005674_v1.1	1202
AgU005675_v1.1	1203
AgU005676_v1.1	1200
AgU005677_v1.1	1201
AgU005678_v1.1	1199
AgU005679_v1.1	1200
AgU005680_v1.1	1201
AgU005681_v1.1	1201
AgU005683_v1.1	1201
AgU005684_v1.1	1201
AgU005685_v1.1	1197
AgU005686_v1.1	1197
AgU005689_v1.1	1195
AgU005690_v1.1	1198
AgU005691_v1.1	1201
AgU005692_v1.1	1201
AgU005693_v1.1	1202
AgU005694_v1.1	1200
AgU005695_v1.1	1202
AgU005697_v1.1	1201
AgU005698_v1.1	1200
AgU005699_v1.1	1199
AgU005700_v1.1	1200
AgU005701_v1.1	1201
AgU005702_v1.1	1201
AgU005703_v1.1	1200
AgU005704_v1.1	1197
AgU005705_v1.1	1200
AgU005706_v1.1	1197
AgU005707_v1.1	1196
AgU005708_v1.1	1195
AgU005709_v1.1	1198
AgU005710_v1.1	1199
AgU005711_v1.1	1198
AgU005712_v1.1	1193
AgU005713_v1.1	1199
AgU005714_v1.1	1197
AgU005715_v1.1	1193
AgU005716_v1.1	1199
AgU005717_v1.1	1195
AgU005718_v1.1	1199
AgU005719_v1.1	1197
AgU005720_v1.1	1198
AgU005721_v1.1	1196
AgU005722_v1.1	1198
AgU005723_v1.1	1198
AgU005724_v1.1	1199
AgU005725_v1.1	1196
AgU005726_v1.1	1197
AgU005727_v1.1	1194
AgU005730_v1.1	1195
AgU005731_v1.1	1195
AgU005732_v1.1	1195
AgU005733_v1.1	1193
AgU005734_v1.1	1193
AgU005735_v1.1	1196
AgU005736_v1.1	1196
AgU005737_v1.1	1193
AgU005738_v1.1	1196
AgU005739_v1.1	1190
AgU005740_v1.1	1196
AgU005741_v1.1	1196
AgU005742_v1.1	1196
AgU005743_v1.1	1196
AgU005744_v1.1	1194
AgU005745_v1.1	1195
AgU005746_v1.1	1193
AgU005747_v1.1	1195
AgU005748_v1.1	1195
AgU005749_v1.1	1198
AgU005750_v1.1	1194
AgU005751_v1.1	1195
AgU005752_v1.1	1192
AgU005753_v1.1	1194
AgU005754_v1.1	1189
AgU005755_v1.1	1191
AgU005756_v1.1	1186
AgU005757_v1.1	1193
AgU005758_v1.1	1192
AgU005759_v1.1	1187
AgU005760_v1.1	1195
AgU005761_v1.1	1194
AgU005762_v1.1	1188
AgU005763_v1.1	1193
AgU005765_v1.1	1186
AgU005766_v1.1	1193
AgU005767_v1.1	1192
AgU005768_v1.1	1194
AgU005769_v1.1	1192
AgU005770_v1.1	1193
AgU005771_v1.1	1193
AgU005772_v1.1	1193
AgU005773_v1.1	1190
AgU005774_v1.1	1192
AgU005775_v1.1	1191
AgU005776_v1.1	1192
AgU005777_v1.1	1190
AgU005778_v1.1	1192
AgU005779_v1.1	1188
AgU005780_v1.1	1193
AgU005781_v1.1	1192
AgU005782_v1.1	1190
AgU005783_v1.1	1192
AgU005784_v1.1	1186
AgU005785_v1.1	1191
AgU005786_v1.1	1189
AgU005787_v1.1	1191
AgU005788_v1.1	1194
AgU005789_v1.1	1193
AgU005790_v1.1	1183
AgU005791_v1.1	1190
AgU005792_v1.1	1192
AgU005793_v1.1	1192
AgU005794_v1.1	1190
AgU005796_v1.1	1189
AgU005797_v1.1	1187
AgU005798_v1.1	1189
AgU005799_v1.1	1190
AgU005800_v1.1	1187
AgU005801_v1.1	1189
AgU005802_v1.1	1186
AgU005803_v1.1	1186
AgU005804_v1.1	1188
AgU005805_v1.1	1188
AgU005806_v1.1	1188
AgU005807_v1.1	1189
AgU005808_v1.1	1182
AgU005809_v1.1	1189
AgU005810_v1.1	1182
AgU005811_v1.1	1189
AgU005812_v1.1	1189
AgU005813_v1.1	1188
AgU005814_v1.1	1186
AgU005815_v1.1	1186
AgU005816_v1.1	1186
AgU005817_v1.1	1188
AgU005818_v1.1	1188
AgU005819_v1.1	1187
AgU005820_v1.1	1187
AgU005821_v1.1	1188
AgU005822_v1.1	1187
AgU005823_v1.1	1185
AgU005824_v1.1	1186
AgU005825_v1.1	1186
AgU005826_v1.1	1184
AgU005827_v1.1	1183
AgU005828_v1.1	1185
AgU005829_v1.1	1186
AgU005830_v1.1	1186
AgU005831_v1.1	1187
AgU005833_v1.1	1185
AgU005834_v1.1	1183
AgU005835_v1.1	1182
AgU005836_v1.1	1179
AgU005837_v1.1	1182
AgU005838_v1.1	1184
AgU005839_v1.1	1185
AgU005840_v1.1	1180
AgU005841_v1.1	1186
AgU005842_v1.1	1181
AgU005843_v1.1	1187
AgU005844_v1.1	1180
AgU005845_v1.1	1183
AgU005846_v1.1	1180
AgU005847_v1.1	1183
AgU005848_v1.1	1183
AgU005849_v1.1	1183
AgU005851_v1.1	1180
AgU005852_v1.1	1195
AgU005853_v1.1	1177
AgU005854_v1.1	1182
AgU005855_v1.1	1183
AgU005856_v1.1	1183
AgU005857_v1.1	1180
AgU005858_v1.1	1179
AgU005859_v1.1	1182
AgU005860_v1.1	1175
AgU005861_v1.1	1180
AgU005862_v1.1	1181
AgU005863_v1.1	1181
AgU005864_v1.1	1181
AgU005865_v1.1	1182
AgU005866_v1.1	1184
AgU005867_v1.1	1176
AgU005868_v1.1	1179
AgU005869_v1.1	1180
AgU005870_v1.1	1180
AgU005871_v1.1	1182
AgU005872_v1.1	1175
AgU005873_v1.1	1182
AgU005874_v1.1	1180
AgU005875_v1.1	1180
AgU005876_v1.1	1179
AgU005877_v1.1	1177
AgU005878_v1.1	1179
AgU005879_v1.1	1177
AgU005880_v1.1	1180
AgU005881_v1.1	1180
AgU005882_v1.1	1172
AgU005883_v1.1	1172
AgU005884_v1.1	1173
AgU005885_v1.1	1179
AgU005887_v1.1	1178
AgU005888_v1.1	1176
AgU005889_v1.1	1175
AgU005890_v1.1	1176
AgU005891_v1.1	1174
AgU005892_v1.1	1180
AgU005893_v1.1	1177
AgU005894_v1.1	1176
AgU005895_v1.1	1175
AgU005896_v1.1	1177
AgU005897_v1.1	1177
AgU005898_v1.1	1176
AgU005899_v1.1	1176
AgU005900_v1.1	1176
AgU005901_v1.1	1171
AgU005902_v1.1	1176
AgU005903_v1.1	1174
AgU005904_v1.1	1175
AgU005905_v1.1	1175
AgU005906_v1.1	1172
AgU005907_v1.1	1175
AgU005908_v1.1	1179
AgU005909_v1.1	1165
AgU005910_v1.1	1173
AgU005911_v1.1	1173
AgU005912_v1.1	1173
AgU005913_v1.1	1174
AgU005914_v1.1	1172
AgU005915_v1.1	1174
AgU005916_v1.1	1172
AgU005917_v1.1	1169
AgU005918_v1.1	1174
AgU005919_v1.1	1175
AgU005920_v1.1	1171
AgU005921_v1.1	1173
AgU005922_v1.1	1175
AgU005923_v1.1	1177
AgU005924_v1.1	1174
AgU005925_v1.1	1174
AgU005926_v1.1	1168
AgU005927_v1.1	1173
AgU005928_v1.1	1173
AgU005929_v1.1	1172
AgU005930_v1.1	1174
AgU005931_v1.1	1174
AgU005932_v1.1	1170
AgU005933_v1.1	1170
AgU005934_v1.1	1168
AgU005935_v1.1	1172
AgU005936_v1.1	1172
AgU005937_v1.1	1170
AgU005938_v1.1	1171
AgU005939_v1.1	1171
AgU005940_v1.1	1168
AgU005941_v1.1	1171
AgU005942_v1.1	1169
AgU005943_v1.1	1169
AgU005944_v1.1	1166
AgU005945_v1.1	1163
AgU005947_v1.1	1165
AgU005948_v1.1	1170
AgU005949_v1.1	1167
AgU005950_v1.1	1173
AgU005951_v1.1	1170
AgU005952_v1.1	1170
AgU005953_v1.1	1166
AgU005954_v1.1	1170
AgU005955_v1.1	1171
AgU005956_v1.1	1170
AgU005957_v1.1	1168
AgU005958_v1.1	1147
AgU005959_v1.1	1169
AgU005960_v1.1	1168
AgU005961_v1.1	1169
AgU005962_v1.1	1164
AgU005963_v1.1	1165
AgU005964_v1.1	1168
AgU005965_v1.1	1165
AgU005967_v1.1	1168
AgU005968_v1.1	1168
AgU005969_v1.1	1167
AgU005970_v1.1	1165
AgU005971_v1.1	1163
AgU005972_v1.1	1166
AgU005973_v1.1	1163
AgU005974_v1.1	1161
AgU005975_v1.1	1160
AgU005976_v1.1	1166
AgU005977_v1.1	1167
AgU005978_v1.1	1165
AgU005979_v1.1	1165
AgU005980_v1.1	1164
AgU005981_v1.1	1167
AgU005982_v1.1	1166
AgU005984_v1.1	1163
AgU005985_v1.1	1166
AgU005986_v1.1	1165
AgU005987_v1.1	1166
AgU005988_v1.1	1162
AgU005989_v1.1	1165
AgU005990_v1.1	1160
AgU005991_v1.1	1163
AgU005992_v1.1	1163
AgU005993_v1.1	1166
AgU005994_v1.1	1167
AgU005995_v1.1	1165
AgU005996_v1.1	1163
AgU005997_v1.1	1160
AgU005998_v1.1	1160
AgU005999_v1.1	1164
AgU006000_v1.1	1163
AgU006001_v1.1	1153
AgU006002_v1.1	1155
AgU006003_v1.1	1159
AgU006004_v1.1	1157
AgU006005_v1.1	1166
AgU006006_v1.1	1163
AgU006007_v1.1	1164
AgU006008_v1.1	1164
AgU006009_v1.1	1164
AgU006010_v1.1	1160
AgU006011_v1.1	1161
AgU006012_v1.1	1160
AgU006013_v1.1	1162
AgU006014_v1.1	1163
AgU006016_v1.1	1159
AgU006017_v1.1	1159
AgU006018_v1.1	1162
AgU006019_v1.1	1160
AgU006020_v1.1	1161
AgU006021_v1.1	1162
AgU006022_v1.1	1163
AgU006023_v1.1	1148
AgU006024_v1.1	1163
AgU006025_v1.1	1159
AgU006026_v1.1	1156
AgU006027_v1.1	1159
AgU006028_v1.1	1156
AgU006029_v1.1	1160
AgU006030_v1.1	1160
AgU006031_v1.1	1157
AgU006032_v1.1	1158
AgU006033_v1.1	1153
AgU006034_v1.1	1157
AgU006035_v1.1	1160
AgU006036_v1.1	1160
AgU006037_v1.1	1164
AgU006038_v1.1	1160
AgU006039_v1.1	1155
AgU006040_v1.1	1160
AgU006041_v1.1	1159
AgU006042_v1.1	1161
AgU006044_v1.1	1158
AgU006045_v1.1	1159
AgU006046_v1.1	1154
AgU006047_v1.1	1159
AgU006048_v1.1	1159
AgU006049_v1.1	1158
AgU006050_v1.1	1159
AgU006051_v1.1	1155
AgU006052_v1.1	1157
AgU006053_v1.1	1158
AgU006054_v1.1	1158
AgU006055_v1.1	1157
AgU006056_v1.1	1158
AgU006057_v1.1	1152
AgU006058_v1.1	1157
AgU006059_v1.1	1160
AgU006060_v1.1	1159
AgU006061_v1.1	1156
AgU006062_v1.1	1158
AgU006063_v1.1	1156
AgU006064_v1.1	1154
AgU006065_v1.1	1155
AgU006066_v1.1	1155
AgU006067_v1.1	1155
AgU006068_v1.1	1159
AgU006069_v1.1	1148
AgU006070_v1.1	1157
AgU006071_v1.1	1157
AgU006072_v1.1	1155
AgU006073_v1.1	1155
AgU006074_v1.1	1156
AgU006075_v1.1	1149
AgU006076_v1.1	1155
AgU006077_v1.1	1155
AgU006078_v1.1	1154
AgU006079_v1.1	1155
AgU006080_v1.1	1157
AgU006081_v1.1	1159
AgU006082_v1.1	1155
AgU006083_v1.1	1147
AgU006084_v1.1	1152
AgU006085_v1.1	1157
AgU006086_v1.1	1152
AgU006087_v1.1	1148
AgU006088_v1.1	1162
AgU006089_v1.1	1158
AgU006090_v1.1	1154
AgU006091_v1.1	1153
AgU006092_v1.1	1155
AgU006093_v1.1	1153
AgU006094_v1.1	1146
AgU006095_v1.1	1152
AgU006096_v1.1	1149
AgU006097_v1.1	1151
AgU006098_v1.1	1149
AgU006099_v1.1	1152
AgU006100_v1.1	1152
AgU006101_v1.1	1153
AgU006102_v1.1	1150
AgU006103_v1.1	1146
AgU006104_v1.1	1150
AgU006105_v1.1	1151
AgU006106_v1.1	1152
AgU006107_v1.1	1152
AgU006108_v1.1	1150
AgU006109_v1.1	1151
AgU006110_v1.1	1143
AgU006111_v1.1	1151
AgU006112_v1.1	1149
AgU006113_v1.1	1149
AgU006114_v1.1	1151
AgU006115_v1.1	1150
AgU006116_v1.1	1149
AgU006118_v1.1	1145
AgU006119_v1.1	1147
AgU006120_v1.1	1148
AgU006121_v1.1	1150
AgU006122_v1.1	1144
AgU006123_v1.1	1152
AgU006124_v1.1	1149
AgU006125_v1.1	1149
AgU006126_v1.1	1150
AgU006127_v1.1	1148
AgU006128_v1.1	1145
AgU006129_v1.1	1147
AgU006130_v1.1	1143
AgU006131_v1.1	1149
AgU006132_v1.1	1148
AgU006133_v1.1	1149
AgU006134_v1.1	1148
AgU006135_v1.1	1147
AgU006136_v1.1	1146
AgU006137_v1.1	1147
AgU006139_v1.1	1146
AgU006141_v1.1	1147
AgU006142_v1.1	1147
AgU006143_v1.1	1150
AgU006144_v1.1	1147
AgU006145_v1.1	1142
AgU006146_v1.1	1148
AgU006147_v1.1	1146
AgU006148_v1.1	1141
AgU006149_v1.1	1148
AgU006150_v1.1	1148
AgU006151_v1.1	1147
AgU006152_v1.1	1144
AgU006154_v1.1	1146
AgU006155_v1.1	1145
AgU006156_v1.1	1145
AgU006157_v1.1	1147
AgU006158_v1.1	1144
AgU006159_v1.1	1146
AgU006160_v1.1	1147
AgU006161_v1.1	1144
AgU006162_v1.1	1143
AgU006163_v1.1	1142
AgU006164_v1.1	1144
AgU006165_v1.1	1146
AgU006166_v1.1	1144
AgU006167_v1.1	1144
AgU006168_v1.1	1145
AgU006169_v1.1	1141
AgU006170_v1.1	1140
AgU006171_v1.1	1139
AgU006172_v1.1	1137
AgU006173_v1.1	1143
AgU006174_v1.1	1143
AgU006175_v1.1	1145
AgU006176_v1.1	1145
AgU006177_v1.1	1141
AgU006178_v1.1	1142
AgU006179_v1.1	1141
AgU006180_v1.1	1144
AgU006181_v1.1	1140
AgU006182_v1.1	1141
AgU006183_v1.1	1134
AgU006184_v1.1	1141
AgU006185_v1.1	1146
AgU006186_v1.1	1144
AgU006187_v1.1	1144
AgU006188_v1.1	1143
AgU006189_v1.1	1141
AgU006190_v1.1	1140
AgU006191_v1.1	1141
AgU006192_v1.1	1140
AgU006193_v1.1	1144
AgU006194_v1.1	1142
AgU006195_v1.1	1144
AgU006196_v1.1	1141
AgU006197_v1.1	1140
AgU006198_v1.1	1142
AgU006199_v1.1	1141
AgU006200_v1.1	1142
AgU006201_v1.1	1134
AgU006202_v1.1	1141
AgU006203_v1.1	1141
AgU006204_v1.1	1142
AgU006205_v1.1	1142
AgU006206_v1.1	1139
AgU006207_v1.1	1140
AgU006208_v1.1	1141
AgU006209_v1.1	1141
AgU006210_v1.1	1140
AgU006211_v1.1	1139
AgU006212_v1.1	1141
AgU006213_v1.1	1140
AgU006214_v1.1	1138
AgU006215_v1.1	1137
AgU006216_v1.1	1129
AgU006217_v1.1	1138
AgU006218_v1.1	1137
AgU006219_v1.1	1137
AgU006220_v1.1	1139
AgU006221_v1.1	1140
AgU006222_v1.1	1138
AgU006223_v1.1	1142
AgU006224_v1.1	1136
AgU006225_v1.1	1142
AgU006226_v1.1	1137
AgU006227_v1.1	1136
AgU006228_v1.1	1133
AgU006230_v1.1	1136
AgU006231_v1.1	1138
AgU006232_v1.1	1136
AgU006233_v1.1	1136
AgU006234_v1.1	1137
AgU006235_v1.1	1134
AgU006236_v1.1	1137
AgU006237_v1.1	1133
AgU006238_v1.1	1135
AgU006239_v1.1	1133
AgU006240_v1.1	1134
AgU006241_v1.1	1136
AgU006242_v1.1	1135
AgU006243_v1.1	1133
AgU006244_v1.1	1136
AgU006245_v1.1	1134
AgU006246_v1.1	1137
AgU006247_v1.1	1134
AgU006248_v1.1	1135
AgU006249_v1.1	1138
AgU006250_v1.1	1133
AgU006251_v1.1	1134
AgU006252_v1.1	1134
AgU006253_v1.1	1134
AgU006254_v1.1	1134
AgU006255_v1.1	1135
AgU006256_v1.1	1133
AgU006257_v1.1	1135
AgU006258_v1.1	1133
AgU006259_v1.1	1134
AgU006260_v1.1	1133
AgU006261_v1.1	948
AgU006262_v1.1	1134
AgU006263_v1.1	1135
AgU006264_v1.1	1136
AgU006265_v1.1	1132
AgU006266_v1.1	1133
AgU006267_v1.1	1135
AgU006268_v1.1	1133
AgU006269_v1.1	1131
AgU006270_v1.1	1137
AgU006271_v1.1	1135
AgU006272_v1.1	1131
AgU006273_v1.1	1133
AgU006274_v1.1	1129
AgU006275_v1.1	1129
AgU006276_v1.1	1132
AgU006277_v1.1	1132
AgU006278_v1.1	1133
AgU006279_v1.1	1131
AgU006280_v1.1	1133
AgU006281_v1.1	1132
AgU006282_v1.1	1132
AgU006283_v1.1	1124
AgU006284_v1.1	1126
AgU006285_v1.1	1131
AgU006286_v1.1	1127
AgU006287_v1.1	1130
AgU006288_v1.1	1130
AgU006289_v1.1	1129
AgU006290_v1.1	1131
AgU006291_v1.1	1130
AgU006292_v1.1	1131
AgU006293_v1.1	1132
AgU006294_v1.1	1128
AgU006295_v1.1	1129
AgU006296_v1.1	1126
AgU006297_v1.1	1130
AgU006298_v1.1	1124
AgU006299_v1.1	1129
AgU006300_v1.1	1130
AgU006301_v1.1	1128
AgU006302_v1.1	1128
AgU006303_v1.1	1129
AgU006304_v1.1	1127
AgU006306_v1.1	1129
AgU006307_v1.1	1123
AgU006308_v1.1	1126
AgU006309_v1.1	1129
AgU006310_v1.1	1126
AgU006311_v1.1	1128
AgU006312_v1.1	1129
AgU006313_v1.1	1125
AgU006314_v1.1	1127
AgU006315_v1.1	1129
AgU006316_v1.1	1129
AgU006317_v1.1	1129
AgU006318_v1.1	1132
AgU006319_v1.1	1129
AgU006320_v1.1	1125
AgU006321_v1.1	1128
AgU006322_v1.1	1126
AgU006323_v1.1	1128
AgU006324_v1.1	1128
AgU006325_v1.1	1125
AgU006326_v1.1	1125
AgU006327_v1.1	1126
AgU006328_v1.1	1126
AgU006329_v1.1	1125
AgU006330_v1.1	1125
AgU006331_v1.1	1124
AgU006332_v1.1	1124
AgU006334_v1.1	1125
AgU006335_v1.1	1122
AgU006336_v1.1	1126
AgU006337_v1.1	1124
AgU006338_v1.1	1123
AgU006339_v1.1	1126
AgU006340_v1.1	1125
AgU006341_v1.1	1125
AgU006342_v1.1	1126
AgU006343_v1.1	1126
AgU006344_v1.1	1125
AgU006345_v1.1	1126
AgU006346_v1.1	1122
AgU006347_v1.1	1127
AgU006348_v1.1	1123
AgU006349_v1.1	1122
AgU006350_v1.1	1124
AgU006351_v1.1	1126
AgU006352_v1.1	1125
AgU006353_v1.1	1123
AgU006354_v1.1	1119
AgU006355_v1.1	1122
AgU006356_v1.1	1124
AgU006357_v1.1	1124
AgU006358_v1.1	1125
AgU006359_v1.1	1121
AgU006360_v1.1	1124
AgU006361_v1.1	1124
AgU006362_v1.1	1120
AgU006363_v1.1	1120
AgU006364_v1.1	1118
AgU006365_v1.1	1123
AgU006367_v1.1	1124
AgU006368_v1.1	1123
AgU006369_v1.1	1111
AgU006370_v1.1	1124
AgU006371_v1.1	1119
